States,Regions,latitude,longitude,Dates,Usage
Delhi,NR,28.6699929,77.23000403,22/05/2019 00:00:00,111.4
UP,NR,27.59998069,78.05000565,22/05/2019 00:00:00,387.1
Uttarakhand,NR,30.32040895,78.05000565,22/05/2019 00:00:00,40.5
HP,NR,31.10002545,77.16659704,22/05/2019 00:00:00,25.4
J&K,NR,33.45,76.24,22/05/2019 00:00:00,41.7
Chandigarh,NR,30.71999697,76.78000565,22/05/2019 00:00:00,4.8
Chhattisgarh,WR,22.09042035,82.15998734,22/05/2019 00:00:00,103.9
Gujarat,WR,22.2587,71.1924,22/05/2019 00:00:00,387.3
MP,WR,21.30039105,76.13001949,22/05/2019 00:00:00,219.3
Maharashtra,WR,19.25023195,73.16017493,22/05/2019 00:00:00,513.1
Goa,WR,15.491997,73.81800065,22/05/2019 00:00:00,13.5
DNH,WR,20.26657819,73.0166178,22/05/2019 00:00:00,19.0
Andhra Pradesh,SR,14.7504291,78.57002559,22/05/2019 00:00:00,189.3
Telangana,SR,18.1124,79.0193,22/05/2019 00:00:00,176.0
Karnataka,SR,12.57038129,76.91999711,22/05/2019 00:00:00,241.9
Kerala,SR,8.900372741,76.56999263,22/05/2019 00:00:00,78.4
Tamil Nadu,SR,12.92038576,79.15004187,22/05/2019 00:00:00,342.2
Pondy,SR,11.93499371,79.83000037,22/05/2019 00:00:00,9.1
Bihar,ER,25.78541445,87.4799727,22/05/2019 00:00:00,99.8
Jharkhand,ER,23.80039349,86.41998572,22/05/2019 00:00:00,26.5
Odisha,ER,19.82042971,85.90001746,22/05/2019 00:00:00,95.4
West Bengal,ER,22.58039044,88.32994665,22/05/2019 00:00:00,181.2
Sikkim,ER,27.3333303,88.6166475,22/05/2019 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,22/05/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,22/05/2019 00:00:00,28.9
Manipur,NER,24.79997072,93.95001705,22/05/2019 00:00:00,2.8
Meghalaya,NER,25.57049217,91.8800142,22/05/2019 00:00:00,5.0
Mizoram,NER,23.71039899,92.72001461,22/05/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,22/05/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,22/05/2019 00:00:00,5.4
Punjab,NR,31.51997398,75.98000281,23/05/2019 00:00:00,132.7
Haryana,NR,28.45000633,77.01999101,23/05/2019 00:00:00,146.7
Rajasthan,NR,26.44999921,74.63998124,23/05/2019 00:00:00,226.5
Delhi,NR,28.6699929,77.23000403,23/05/2019 00:00:00,109.7
UP,NR,27.59998069,78.05000565,23/05/2019 00:00:00,387.1
Uttarakhand,NR,30.32040895,78.05000565,23/05/2019 00:00:00,41.2
HP,NR,31.10002545,77.16659704,23/05/2019 00:00:00,27.5
J&K,NR,33.45,76.24,23/05/2019 00:00:00,42.6
Chandigarh,NR,30.71999697,76.78000565,23/05/2019 00:00:00,4.8
Chhattisgarh,WR,22.09042035,82.15998734,23/05/2019 00:00:00,105.5
Gujarat,WR,22.2587,71.1924,23/05/2019 00:00:00,392.9
MP,WR,21.30039105,76.13001949,23/05/2019 00:00:00,221.0
Maharashtra,WR,19.25023195,73.16017493,23/05/2019 00:00:00,511.8
Goa,WR,15.491997,73.81800065,23/05/2019 00:00:00,13.5
DNH,WR,20.26657819,73.0166178,23/05/2019 00:00:00,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,23/05/2019 00:00:00,193.3
Telangana,SR,18.1124,79.0193,23/05/2019 00:00:00,176.9
Karnataka,SR,12.57038129,76.91999711,23/05/2019 00:00:00,236.5
Kerala,SR,8.900372741,76.56999263,23/05/2019 00:00:00,84.3
Tamil Nadu,SR,12.92038576,79.15004187,23/05/2019 00:00:00,352.2
Pondy,SR,11.93499371,79.83000037,23/05/2019 00:00:00,9.1
Bihar,ER,25.78541445,87.4799727,23/05/2019 00:00:00,99.6
Jharkhand,ER,23.80039349,86.41998572,23/05/2019 00:00:00,27.4
Odisha,ER,19.82042971,85.90001746,23/05/2019 00:00:00,96.5
West Bengal,ER,22.58039044,88.32994665,23/05/2019 00:00:00,178.9
Sikkim,ER,27.3333303,88.6166475,23/05/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,23/05/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,23/05/2019 00:00:00,27.0
Manipur,NER,24.79997072,93.95001705,23/05/2019 00:00:00,2.7
Meghalaya,NER,25.57049217,91.8800142,23/05/2019 00:00:00,5.3
Mizoram,NER,23.71039899,92.72001461,23/05/2019 00:00:00,1.9
Nagaland,NER,25.6669979,94.11657019,23/05/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,23/05/2019 00:00:00,5.1
Punjab,NR,31.51997398,75.98000281,24/05/2019 00:00:00,133.3
Haryana,NR,28.45000633,77.01999101,24/05/2019 00:00:00,143.3
Rajasthan,NR,26.44999921,74.63998124,24/05/2019 00:00:00,228.3
Delhi,NR,28.6699929,77.23000403,24/05/2019 00:00:00,103.2
UP,NR,27.59998069,78.05000565,24/05/2019 00:00:00,364.0
Uttarakhand,NR,30.32040895,78.05000565,24/05/2019 00:00:00,40.9
HP,NR,31.10002545,77.16659704,24/05/2019 00:00:00,28.1
J&K,NR,33.45,76.24,24/05/2019 00:00:00,46.3
Chandigarh,NR,30.71999697,76.78000565,24/05/2019 00:00:00,4.5
Chhattisgarh,WR,22.09042035,82.15998734,24/05/2019 00:00:00,104.0
Gujarat,WR,22.2587,71.1924,24/05/2019 00:00:00,389.6
MP,WR,21.30039105,76.13001949,24/05/2019 00:00:00,221.0
Maharashtra,WR,19.25023195,73.16017493,24/05/2019 00:00:00,513.3
Goa,WR,15.491997,73.81800065,24/05/2019 00:00:00,13.5
DNH,WR,20.26657819,73.0166178,24/05/2019 00:00:00,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,24/05/2019 00:00:00,193.3
Telangana,SR,18.1124,79.0193,24/05/2019 00:00:00,176.9
Karnataka,SR,12.57038129,76.91999711,24/05/2019 00:00:00,236.5
Kerala,SR,8.900372741,76.56999263,24/05/2019 00:00:00,84.3
Tamil Nadu,SR,12.92038576,79.15004187,24/05/2019 00:00:00,352.2
Pondy,SR,11.93499371,79.83000037,24/05/2019 00:00:00,9.1
Bihar,ER,25.78541445,87.4799727,24/05/2019 00:00:00,99.6
Jharkhand,ER,23.80039349,86.41998572,24/05/2019 00:00:00,27.4
Odisha,ER,19.82042971,85.90001746,24/05/2019 00:00:00,96.5
West Bengal,ER,22.58039044,88.32994665,24/05/2019 00:00:00,178.9
Sikkim,ER,27.3333303,88.6166475,24/05/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,24/05/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,24/05/2019 00:00:00,27.0
Manipur,NER,24.79997072,93.95001705,24/05/2019 00:00:00,2.7
Meghalaya,NER,25.57049217,91.8800142,24/05/2019 00:00:00,5.3
Mizoram,NER,23.71039899,92.72001461,24/05/2019 00:00:00,1.9
Nagaland,NER,25.6669979,94.11657019,24/05/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,24/05/2019 00:00:00,5.1
Punjab,NR,31.51997398,75.98000281,25/05/2019 00:00:00,126.3
Haryana,NR,28.45000633,77.01999101,25/05/2019 00:00:00,132.9
Rajasthan,NR,26.44999921,74.63998124,25/05/2019 00:00:00,224.7
Delhi,NR,28.6699929,77.23000403,25/05/2019 00:00:00,98.7
UP,NR,27.59998069,78.05000565,25/05/2019 00:00:00,358.7
Uttarakhand,NR,30.32040895,78.05000565,25/05/2019 00:00:00,38.7
HP,NR,31.10002545,77.16659704,25/05/2019 00:00:00,25.7
J&K,NR,33.45,76.24,25/05/2019 00:00:00,44.2
Chandigarh,NR,30.71999697,76.78000565,25/05/2019 00:00:00,4.1
Chhattisgarh,WR,22.09042035,82.15998734,25/05/2019 00:00:00,104.1
Gujarat,WR,22.2587,71.1924,25/05/2019 00:00:00,375.4
MP,WR,21.30039105,76.13001949,25/05/2019 00:00:00,217.3
Maharashtra,WR,19.25023195,73.16017493,25/05/2019 00:00:00,504.1
Goa,WR,15.491997,73.81800065,25/05/2019 00:00:00,13.5
DNH,WR,20.26657819,73.0166178,25/05/2019 00:00:00,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,25/05/2019 00:00:00,189.0
Telangana,SR,18.1124,79.0193,25/05/2019 00:00:00,171.1
Karnataka,SR,12.57038129,76.91999711,25/05/2019 00:00:00,219.1
Kerala,SR,8.900372741,76.56999263,25/05/2019 00:00:00,79.3
Tamil Nadu,SR,12.92038576,79.15004187,25/05/2019 00:00:00,325.7
Pondy,SR,11.93499371,79.83000037,25/05/2019 00:00:00,8.3
Bihar,ER,25.78541445,87.4799727,25/05/2019 00:00:00,94.2
Jharkhand,ER,23.80039349,86.41998572,25/05/2019 00:00:00,26.5
Odisha,ER,19.82042971,85.90001746,25/05/2019 00:00:00,94.6
West Bengal,ER,22.58039044,88.32994665,25/05/2019 00:00:00,177.7
Sikkim,ER,27.3333303,88.6166475,25/05/2019 00:00:00,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,25/05/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,25/05/2019 00:00:00,22.0
Manipur,NER,24.79997072,93.95001705,25/05/2019 00:00:00,1.9
Meghalaya,NER,25.57049217,91.8800142,25/05/2019 00:00:00,5.3
Mizoram,NER,23.71039899,92.72001461,25/05/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,25/05/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,25/05/2019 00:00:00,4.5
Punjab,NR,31.51997398,75.98000281,26/05/2019 00:00:00,86.3
Haryana,NR,28.45000633,77.01999101,26/05/2019 00:00:00,93.0
Rajasthan,NR,26.44999921,74.63998124,26/05/2019 00:00:00,178.7
Delhi,NR,28.6699929,77.23000403,26/05/2019 00:00:00,46.1
UP,NR,27.59998069,78.05000565,26/05/2019 00:00:00,240.8
Uttarakhand,NR,30.32040895,78.05000565,26/05/2019 00:00:00,22.5
HP,NR,31.10002545,77.16659704,26/05/2019 00:00:00,13.0
J&K,NR,33.45,76.24,26/05/2019 00:00:00,45.6
Chandigarh,NR,30.71999697,76.78000565,26/05/2019 00:00:00,2.4
Chhattisgarh,WR,22.09042035,82.15998734,26/05/2019 00:00:00,81.6
Gujarat,WR,22.2587,71.1924,26/05/2019 00:00:00,282.4
MP,WR,21.30039105,76.13001949,26/05/2019 00:00:00,182.1
Maharashtra,WR,19.25023195,73.16017493,26/05/2019 00:00:00,395.6
Goa,WR,15.491997,73.81800065,26/05/2019 00:00:00,7.4
DNH,WR,20.26657819,73.0166178,26/05/2019 00:00:00,13.5
Andhra Pradesh,SR,14.7504291,78.57002559,26/05/2019 00:00:00,176.7
Telangana,SR,18.1124,79.0193,26/05/2019 00:00:00,219.7
Karnataka,SR,12.57038129,76.91999711,26/05/2019 00:00:00,226.4
Kerala,SR,8.900372741,76.56999263,26/05/2019 00:00:00,69.9
Tamil Nadu,SR,12.92038576,79.15004187,26/05/2019 00:00:00,276.5
Pondy,SR,11.93499371,79.83000037,26/05/2019 00:00:00,6.1
Bihar,ER,25.78541445,87.4799727,26/05/2019 00:00:00,68.2
Jharkhand,ER,23.80039349,86.41998572,26/05/2019 00:00:00,21.5
Odisha,ER,19.82042971,85.90001746,26/05/2019 00:00:00,66.5
West Bengal,ER,22.58039044,88.32994665,26/05/2019 00:00:00,100.4
Sikkim,ER,27.3333303,88.6166475,26/05/2019 00:00:00,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,26/05/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,26/05/2019 00:00:00,19.0
Manipur,NER,24.79997072,93.95001705,26/05/2019 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,26/05/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,26/05/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,26/05/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,26/05/2019 00:00:00,3.1
Punjab,NR,31.51997398,75.98000281,27/05/2019 00:00:00,74.7
Haryana,NR,28.45000633,77.01999101,27/05/2019 00:00:00,92.0
Rajasthan,NR,26.44999921,74.63998124,27/05/2019 00:00:00,171.9
Delhi,NR,28.6699929,77.23000403,27/05/2019 00:00:00,48.7
UP,NR,27.59998069,78.05000565,27/05/2019 00:00:00,247.4
Uttarakhand,NR,30.32040895,78.05000565,27/05/2019 00:00:00,21.7
HP,NR,31.10002545,77.16659704,27/05/2019 00:00:00,20.5
J&K,NR,33.45,76.24,27/05/2019 00:00:00,44.7
Chandigarh,NR,30.71999697,76.78000565,27/05/2019 00:00:00,2.4
Chhattisgarh,WR,22.09042035,82.15998734,27/05/2019 00:00:00,86.4
Gujarat,WR,22.2587,71.1924,27/05/2019 00:00:00,291.0
MP,WR,21.30039105,76.13001949,27/05/2019 00:00:00,183.4
Maharashtra,WR,19.25023195,73.16017493,27/05/2019 00:00:00,403.6
Goa,WR,15.491997,73.81800065,27/05/2019 00:00:00,6.9
DNH,WR,20.26657819,73.0166178,27/05/2019 00:00:00,15.0
Andhra Pradesh,SR,14.7504291,78.57002559,27/05/2019 00:00:00,181.4
Telangana,SR,18.1124,79.0193,27/05/2019 00:00:00,224.9
Karnataka,SR,12.57038129,76.91999711,27/05/2019 00:00:00,238.3
Kerala,SR,8.900372741,76.56999263,27/05/2019 00:00:00,75.3
Tamil Nadu,SR,12.92038576,79.15004187,27/05/2019 00:00:00,302.6
Pondy,SR,11.93499371,79.83000037,27/05/2019 00:00:00,7.0
Bihar,ER,25.78541445,87.4799727,27/05/2019 00:00:00,63.0
Jharkhand,ER,23.80039349,86.41998572,27/05/2019 00:00:00,23.2
Odisha,ER,19.82042971,85.90001746,27/05/2019 00:00:00,69.1
West Bengal,ER,22.58039044,88.32994665,27/05/2019 00:00:00,114.7
Sikkim,ER,27.3333303,88.6166475,27/05/2019 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,27/05/2019 00:00:00,1.9
Assam,NER,26.7499809,94.21666744,27/05/2019 00:00:00,21.5
Manipur,NER,24.79997072,93.95001705,27/05/2019 00:00:00,2.7
Meghalaya,NER,25.57049217,91.8800142,27/05/2019 00:00:00,5.8
Mizoram,NER,23.71039899,92.72001461,27/05/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,27/05/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,27/05/2019 00:00:00,3.5
Punjab,NR,31.51997398,75.98000281,28/05/2019 00:00:00,69.6
Haryana,NR,28.45000633,77.01999101,28/05/2019 00:00:00,85.9
Rajasthan,NR,26.44999921,74.63998124,28/05/2019 00:00:00,171.4
Delhi,NR,28.6699929,77.23000403,28/05/2019 00:00:00,46.0
UP,NR,27.59998069,78.05000565,28/05/2019 00:00:00,241.6
Uttarakhand,NR,30.32040895,78.05000565,28/05/2019 00:00:00,19.5
HP,NR,31.10002545,77.16659704,28/05/2019 00:00:00,15.6
J&K,NR,33.45,76.24,28/05/2019 00:00:00,42.8
Chandigarh,NR,30.71999697,76.78000565,28/05/2019 00:00:00,2.3
Chhattisgarh,WR,22.09042035,82.15998734,28/05/2019 00:00:00,80.8
Gujarat,WR,22.2587,71.1924,28/05/2019 00:00:00,263.0
MP,WR,21.30039105,76.13001949,28/05/2019 00:00:00,178.9
Maharashtra,WR,19.25023195,73.16017493,28/05/2019 00:00:00,394.4
Goa,WR,15.491997,73.81800065,28/05/2019 00:00:00,7.2
DNH,WR,20.26657819,73.0166178,28/05/2019 00:00:00,12.9
Andhra Pradesh,SR,14.7504291,78.57002559,28/05/2019 00:00:00,175.4
Telangana,SR,18.1124,79.0193,28/05/2019 00:00:00,210.7
Karnataka,SR,12.57038129,76.91999711,28/05/2019 00:00:00,231.2
Kerala,SR,8.900372741,76.56999263,28/05/2019 00:00:00,69.9
Tamil Nadu,SR,12.92038576,79.15004187,28/05/2019 00:00:00,290.7
Pondy,SR,11.93499371,79.83000037,28/05/2019 00:00:00,5.0
Bihar,ER,25.78541445,87.4799727,28/05/2019 00:00:00,69.9
Jharkhand,ER,23.80039349,86.41998572,28/05/2019 00:00:00,23.9
Odisha,ER,19.82042971,85.90001746,28/05/2019 00:00:00,74.7
West Bengal,ER,22.58039044,88.32994665,28/05/2019 00:00:00,106.4
Sikkim,ER,27.3333303,88.6166475,28/05/2019 00:00:00,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,28/05/2019 00:00:00,2.0
Assam,NER,26.7499809,94.21666744,28/05/2019 00:00:00,21.3
Manipur,NER,24.79997072,93.95001705,28/05/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,28/05/2019 00:00:00,5.3
Mizoram,NER,23.71039899,92.72001461,28/05/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,28/05/2019 00:00:00,2.0
Tripura,NER,23.83540428,91.27999914,28/05/2019 00:00:00,3.6
Punjab,NR,31.51997398,75.98000281,29/05/2019 00:00:00,63.1
Haryana,NR,28.45000633,77.01999101,29/05/2019 00:00:00,76.7
Rajasthan,NR,26.44999921,74.63998124,29/05/2019 00:00:00,161.2
Delhi,NR,28.6699929,77.23000403,29/05/2019 00:00:00,46.1
UP,NR,27.59998069,78.05000565,29/05/2019 00:00:00,239.9
Uttarakhand,NR,30.32040895,78.05000565,29/05/2019 00:00:00,18.2
HP,NR,31.10002545,77.16659704,29/05/2019 00:00:00,12.8
J&K,NR,33.45,76.24,29/05/2019 00:00:00,44.6
Chandigarh,NR,30.71999697,76.78000565,29/05/2019 00:00:00,2.3
Chhattisgarh,WR,22.09042035,82.15998734,29/05/2019 00:00:00,75.2
Gujarat,WR,22.2587,71.1924,29/05/2019 00:00:00,238.2
MP,WR,21.30039105,76.13001949,29/05/2019 00:00:00,160.0
Maharashtra,WR,19.25023195,73.16017493,29/05/2019 00:00:00,357.9
Goa,WR,15.491997,73.81800065,29/05/2019 00:00:00,6.2
DNH,WR,20.26657819,73.0166178,29/05/2019 00:00:00,3.2
Andhra Pradesh,SR,14.7504291,78.57002559,29/05/2019 00:00:00,162.1
Telangana,SR,18.1124,79.0193,29/05/2019 00:00:00,207.4
Karnataka,SR,12.57038129,76.91999711,29/05/2019 00:00:00,214.9
Kerala,SR,8.900372741,76.56999263,29/05/2019 00:00:00,66.7
Tamil Nadu,SR,12.92038576,79.15004187,29/05/2019 00:00:00,256.3
Pondy,SR,11.93499371,79.83000037,29/05/2019 00:00:00,4.2
Bihar,ER,25.78541445,87.4799727,29/05/2019 00:00:00,72.7
Jharkhand,ER,23.80039349,86.41998572,29/05/2019 00:00:00,24.2
Odisha,ER,19.82042971,85.90001746,29/05/2019 00:00:00,79.1
West Bengal,ER,22.58039044,88.32994665,29/05/2019 00:00:00,107.8
Sikkim,ER,27.3333303,88.6166475,29/05/2019 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,29/05/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,29/05/2019 00:00:00,19.5
Manipur,NER,24.79997072,93.95001705,29/05/2019 00:00:00,2.3
Meghalaya,NER,25.57049217,91.8800142,29/05/2019 00:00:00,5.0
Mizoram,NER,23.71039899,92.72001461,29/05/2019 00:00:00,1.5
Nagaland,NER,25.6669979,94.11657019,29/05/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,29/05/2019 00:00:00,3.5
Punjab,NR,31.51997398,75.98000281,30/05/2019 00:00:00,66.9
Haryana,NR,28.45000633,77.01999101,30/05/2019 00:00:00,74.7
Rajasthan,NR,26.44999921,74.63998124,30/05/2019 00:00:00,127.9
Delhi,NR,28.6699929,77.23000403,30/05/2019 00:00:00,44.1
UP,NR,27.59998069,78.05000565,30/05/2019 00:00:00,238.9
Uttarakhand,NR,30.32040895,78.05000565,30/05/2019 00:00:00,18.0
HP,NR,31.10002545,77.16659704,30/05/2019 00:00:00,12.0
J&K,NR,33.45,76.24,30/05/2019 00:00:00,43.2
Chandigarh,NR,30.71999697,76.78000565,30/05/2019 00:00:00,2.3
Chhattisgarh,WR,22.09042035,82.15998734,30/05/2019 00:00:00,73.4
Gujarat,WR,22.2587,71.1924,30/05/2019 00:00:00,207.5
MP,WR,21.30039105,76.13001949,30/05/2019 00:00:00,150.3
Maharashtra,WR,19.25023195,73.16017493,30/05/2019 00:00:00,328.0
Goa,WR,15.491997,73.81800065,30/05/2019 00:00:00,6.9
DNH,WR,20.26657819,73.0166178,30/05/2019 00:00:00,2.2
Andhra Pradesh,SR,14.7504291,78.57002559,30/05/2019 00:00:00,159.7
Telangana,SR,18.1124,79.0193,30/05/2019 00:00:00,202.5
Karnataka,SR,12.57038129,76.91999711,30/05/2019 00:00:00,213.6
Kerala,SR,8.900372741,76.56999263,30/05/2019 00:00:00,65.7
Tamil Nadu,SR,12.92038576,79.15004187,30/05/2019 00:00:00,245.9
Pondy,SR,11.93499371,79.83000037,30/05/2019 00:00:00,4.1
Bihar,ER,25.78541445,87.4799727,30/05/2019 00:00:00,73.3
Jharkhand,ER,23.80039349,86.41998572,30/05/2019 00:00:00,23.2
Odisha,ER,19.82042971,85.90001746,30/05/2019 00:00:00,82.7
West Bengal,ER,22.58039044,88.32994665,30/05/2019 00:00:00,111.8
Sikkim,ER,27.3333303,88.6166475,30/05/2019 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,30/05/2019 00:00:00,2.0
Assam,NER,26.7499809,94.21666744,30/05/2019 00:00:00,19.1
Manipur,NER,24.79997072,93.95001705,30/05/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,30/05/2019 00:00:00,4.7
Mizoram,NER,23.71039899,92.72001461,30/05/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,30/05/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,30/05/2019 00:00:00,3.2
Punjab,NR,31.51997398,75.98000281,31/05/2019 00:00:00,57.6
Haryana,NR,28.45000633,77.01999101,31/05/2019 00:00:00,65.9
Rajasthan,NR,26.44999921,74.63998124,31/05/2019 00:00:00,105.8
Delhi,NR,28.6699929,77.23000403,31/05/2019 00:00:00,44.4
UP,NR,27.59998069,78.05000565,31/05/2019 00:00:00,217.3
Uttarakhand,NR,30.32040895,78.05000565,31/05/2019 00:00:00,17.0
HP,NR,31.10002545,77.16659704,31/05/2019 00:00:00,12.9
J&K,NR,33.45,76.24,31/05/2019 00:00:00,42.9
Chandigarh,NR,30.71999697,76.78000565,31/05/2019 00:00:00,2.4
Chhattisgarh,WR,22.09042035,82.15998734,31/05/2019 00:00:00,77.0
Gujarat,WR,22.2587,71.1924,31/05/2019 00:00:00,192.3
MP,WR,21.30039105,76.13001949,31/05/2019 00:00:00,131.8
Maharashtra,WR,19.25023195,73.16017493,31/05/2019 00:00:00,348.2
Goa,WR,15.491997,73.81800065,31/05/2019 00:00:00,7.0
DNH,WR,20.26657819,73.0166178,31/05/2019 00:00:00,2.0
Andhra Pradesh,SR,14.7504291,78.57002559,31/05/2019 00:00:00,160.4
Telangana,SR,18.1124,79.0193,31/05/2019 00:00:00,202.7
Karnataka,SR,12.57038129,76.91999711,31/05/2019 00:00:00,217.4
Kerala,SR,8.900372741,76.56999263,31/05/2019 00:00:00,66.6
Tamil Nadu,SR,12.92038576,79.15004187,31/05/2019 00:00:00,244.7
Pondy,SR,11.93499371,79.83000037,31/05/2019 00:00:00,4.1
Bihar,ER,25.78541445,87.4799727,31/05/2019 00:00:00,76.3
Jharkhand,ER,23.80039349,86.41998572,31/05/2019 00:00:00,23.7
Odisha,ER,19.82042971,85.90001746,31/05/2019 00:00:00,80.7
West Bengal,ER,22.58039044,88.32994665,31/05/2019 00:00:00,117.0
Sikkim,ER,27.3333303,88.6166475,31/05/2019 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,31/05/2019 00:00:00,2.0
Assam,NER,26.7499809,94.21666744,31/05/2019 00:00:00,20.6
Manipur,NER,24.79997072,93.95001705,31/05/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,31/05/2019 00:00:00,4.3
Mizoram,NER,23.71039899,92.72001461,31/05/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,31/05/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,31/05/2019 00:00:00,3.1
Punjab,NR,31.51997398,75.98000281,02/06/2019 00:00:00,56.1
Haryana,NR,28.45000633,77.01999101,02/06/2019 00:00:00,64.8
Rajasthan,NR,26.44999921,74.63998124,02/06/2019 00:00:00,123.5
Delhi,NR,28.6699929,77.23000403,02/06/2019 00:00:00,42.4
UP,NR,27.59998069,78.05000565,02/06/2019 00:00:00,219.4
Uttarakhand,NR,30.32040895,78.05000565,02/06/2019 00:00:00,16.9
HP,NR,31.10002545,77.16659704,02/06/2019 00:00:00,12.6
J&K,NR,33.45,76.24,02/06/2019 00:00:00,40.9
Chandigarh,NR,30.71999697,76.78000565,02/06/2019 00:00:00,2.2
Chhattisgarh,WR,22.09042035,82.15998734,02/06/2019 00:00:00,73.6
Gujarat,WR,22.2587,71.1924,02/06/2019 00:00:00,201.7
MP,WR,21.30039105,76.13001949,02/06/2019 00:00:00,142.8
Maharashtra,WR,19.25023195,73.16017493,02/06/2019 00:00:00,351.0
Goa,WR,15.491997,73.81800065,02/06/2019 00:00:00,6.8
DNH,WR,20.26657819,73.0166178,02/06/2019 00:00:00,1.7
Andhra Pradesh,SR,14.7504291,78.57002559,02/06/2019 00:00:00,161.0
Telangana,SR,18.1124,79.0193,02/06/2019 00:00:00,208.6
Karnataka,SR,12.57038129,76.91999711,02/06/2019 00:00:00,214.6
Kerala,SR,8.900372741,76.56999263,02/06/2019 00:00:00,67.5
Tamil Nadu,SR,12.92038576,79.15004187,02/06/2019 00:00:00,244.5
Pondy,SR,11.93499371,79.83000037,02/06/2019 00:00:00,4.1
Bihar,ER,25.78541445,87.4799727,02/06/2019 00:00:00,67.3
Jharkhand,ER,23.80039349,86.41998572,02/06/2019 00:00:00,23.0
Odisha,ER,19.82042971,85.90001746,02/06/2019 00:00:00,82.8
West Bengal,ER,22.58039044,88.32994665,02/06/2019 00:00:00,125.2
Sikkim,ER,27.3333303,88.6166475,02/06/2019 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,02/06/2019 00:00:00,1.9
Assam,NER,26.7499809,94.21666744,02/06/2019 00:00:00,21.0
Manipur,NER,24.79997072,93.95001705,02/06/2019 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,02/06/2019 00:00:00,3.7
Mizoram,NER,23.71039899,92.72001461,02/06/2019 00:00:00,1.5
Nagaland,NER,25.6669979,94.11657019,02/06/2019 00:00:00,2.0
Tripura,NER,23.83540428,91.27999914,02/06/2019 00:00:00,3.6
Punjab,NR,31.51997398,75.98000281,03/06/2019 00:00:00,113.4
Haryana,NR,28.45000633,77.01999101,03/06/2019 00:00:00,125.5
Rajasthan,NR,26.44999921,74.63998124,03/06/2019 00:00:00,203.1
Delhi,NR,28.6699929,77.23000403,03/06/2019 00:00:00,78.4
UP,NR,27.59998069,78.05000565,03/06/2019 00:00:00,296.7
Uttarakhand,NR,30.32040895,78.05000565,03/06/2019 00:00:00,35.1
HP,NR,31.10002545,77.16659704,03/06/2019 00:00:00,26.6
J&K,NR,33.45,76.24,03/06/2019 00:00:00,41.8
Chandigarh,NR,30.71999697,76.78000565,03/06/2019 00:00:00,3.7
Chhattisgarh,WR,22.09042035,82.15998734,03/06/2019 00:00:00,74.1
Gujarat,WR,22.2587,71.1924,03/06/2019 00:00:00,351.2
MP,WR,21.30039105,76.13001949,03/06/2019 00:00:00,171.0
